comune,comuneLabel,cordinate,comuneLabelCapital
http://www.wikidata.org/entity/Q21491,Oberdorf-Spachbach,Point(7.7575 48.924722222),OBERDORF-SPACHBACH
http://www.wikidata.org/entity/Q21492,Ernolsheim-Bruche,Point(7.565555555 48.563888888),ERNOLSHEIM-BRUCHE
http://www.wikidata.org/entity/Q21493,Zellwiller,Point(7.497777777 48.397777777),ZELLWILLER
http://www.wikidata.org/entity/Q21494,Muttersholtz,Point(7.534166666 48.268333333),MUTTERSHOLTZ
http://www.wikidata.org/entity/Q21495,Neuhaeusel,Point(8.085833333 48.824166666),NEUHAEUSEL
http://www.wikidata.org/entity/Q21496,Hohatzenheim,Point(7.615 48.715833333),HOHATZENHEIM
http://www.wikidata.org/entity/Q21498,Surbourg,Point(7.847777777 48.908888888),SURBOURG
http://www.wikidata.org/entity/Q21499,Rauwiller,Point(7.107777777 48.811388888),RAUWILLER
http://www.wikidata.org/entity/Q21500,Hohfrankenheim,Point(7.576388888 48.73),HOHFRANKENHEIM
http://www.wikidata.org/entity/Q21501,Eschbourg,Point(7.295833333 48.812777777),ESCHBOURG
http://www.wikidata.org/entity/Q21503,Hochfelden,Point(7.57 48.759444444),HOCHFELDEN
http://www.wikidata.org/entity/Q21504,Zittersheim,Point(7.348055555 48.899444444),ZITTERSHEIM
http://www.wikidata.org/entity/Q21505,Zeinheim,Point(7.485833333 48.6725),ZEINHEIM
http://www.wikidata.org/entity/Q21506,Quatzenheim,Point(7.572777777 48.626388888),QUATZENHEIM
http://www.wikidata.org/entity/Q21507,Zehnacker,Point(7.451388888 48.670555555),ZEHNACKER
http://www.wikidata.org/entity/Q21508,Zinswiller,Point(7.590833333 48.92),ZINSWILLER
http://www.wikidata.org/entity/Q21509,Gungwiller,Point(7.157777777 48.881111111),GUNGWILLER
http://www.wikidata.org/entity/Q21510,Obermodern-Zutzendorf,Point(7.540277777 48.844722222),OBERMODERN-ZUTZENDORF
http://www.wikidata.org/entity/Q21511,Oberhausbergen,Point(7.685277777 48.606666666),OBERHAUSBERGEN
http://www.wikidata.org/entity/Q21512,Preuschdorf,Point(7.798333333 48.945277777),PREUSCHDORF
http://www.wikidata.org/entity/Q21513,Flexbourg,Point(7.430833333 48.571944444),FLEXBOURG
http://www.wikidata.org/entity/Q21514,Pfettisheim,Point(7.645833333 48.66),PFETTISHEIM
http://www.wikidata.org/entity/Q21515,Scherlenheim,Point(7.534722222 48.764444444),SCHERLENHEIM
http://www.wikidata.org/entity/Q21518,Eschwiller,Point(7.115 48.859444444),ESCHWILLER
http://www.wikidata.org/entity/Q21519,Tieffenbach,Point(7.25 48.904722222),TIEFFENBACH
http://www.wikidata.org/entity/Q21520,Schirrhoffen,Point(7.921944444 48.806111111),SCHIRRHOFFEN
http://www.wikidata.org/entity/Q21521,Neewiller-près-Lauterbourg,Point(8.126111111 48.955),NEEWILLER-PRèS-LAUTERBOURG
http://www.wikidata.org/entity/Q21522,Hirschland,Point(7.111944444 48.836944444),HIRSCHLAND
http://www.wikidata.org/entity/Q21523,Rossfeld,Point(7.615833333 48.339166666),ROSSFELD
http://www.wikidata.org/entity/Q21524,Reichsfeld,Point(7.383333333 48.366944444),REICHSFELD
http://www.wikidata.org/entity/Q21525,Wolfisheim,Point(7.666388888 48.586666666),WOLFISHEIM
http://www.wikidata.org/entity/Q21526,Wolfskirchen,Point(7.074444444 48.88),WOLFSKIRCHEN
http://www.wikidata.org/entity/Q21527,Oberhoffen-lès-Wissembourg,Point(7.920555555 49.016388888),OBERHOFFEN-LèS-WISSEMBOURG
http://www.wikidata.org/entity/Q21528,Lupstein,Point(7.486666666 48.737222222),LUPSTEIN
http://www.wikidata.org/entity/Q21529,Rothbach,Point(7.528888888 48.906666666),ROTHBACH
http://www.wikidata.org/entity/Q21530,Marlenheim,Point(7.493055555 48.622777777),MARLENHEIM
http://www.wikidata.org/entity/Q21531,Mussig,Point(7.52 48.228611111),MUSSIG
http://www.wikidata.org/entity/Q21532,Sundhouse,Point(7.603055555 48.250833333),SUNDHOUSE
http://www.wikidata.org/entity/Q21533,Wolxheim,Point(7.513333333 48.568611111),WOLXHEIM
http://www.wikidata.org/entity/Q21534,Ratzwiller,Point(7.239722222 48.955555555),RATZWILLER
http://www.wikidata.org/entity/Q21535,Neubois,Point(7.338888888 48.306388888),NEUBOIS
http://www.wikidata.org/entity/Q21536,Lutzelhouse,Point(7.288333333 48.52),LUTZELHOUSE
http://www.wikidata.org/entity/Q21537,Rottelsheim,Point(7.714444444 48.756666666),ROTTELSHEIM
http://www.wikidata.org/entity/Q21538,Maennolsheim,Point(7.462777777 48.699722222),MAENNOLSHEIM
http://www.wikidata.org/entity/Q21539,Plobsheim,Point(7.725833333 48.469722222),PLOBSHEIM
http://www.wikidata.org/entity/Q21540,Gumbrechtshoffen,Point(7.630277777 48.905),GUMBRECHTSHOFFEN
http://www.wikidata.org/entity/Q21541,Buhl,Point(8.006666666 48.917222222),BUHL
http://www.wikidata.org/entity/Q21542,Kleingœft,Point(7.443333333 48.691111111),KLEINGœFT
http://www.wikidata.org/entity/Q21543,Krautwiller,Point(7.685555555 48.738055555),KRAUTWILLER
http://www.wikidata.org/entity/Q21544,Fouchy,Point(7.270833333 48.326944444),FOUCHY
http://www.wikidata.org/entity/Q37194,Saint-Gratien-Savigny,Point(3.673611111 46.890833333),SAINT-GRATIEN-SAVIGNY
http://www.wikidata.org/entity/Q37197,Saint-Père,Point(2.960277777 47.411944444),SAINT-PèRE
http://www.wikidata.org/entity/Q37199,Saint-Parize-en-Viry,Point(3.3575 46.752222222),SAINT-PARIZE-EN-VIRY
http://www.wikidata.org/entity/Q37201,Saint-Hilaire-Fontaine,Point(3.627222222 46.767222222),SAINT-HILAIRE-FONTAINE
http://www.wikidata.org/entity/Q37309,Saint-Germain-des-Bois,Point(3.511666666 47.3775),SAINT-GERMAIN-DES-BOIS
http://www.wikidata.org/entity/Q37310,Saint-Martin-du-Puy,Point(3.867777777 47.334444444),SAINT-MARTIN-DU-PUY
http://www.wikidata.org/entity/Q37311,Saint-Maurice,Point(3.573333333 47.108611111),SAINT-MAURICE
http://www.wikidata.org/entity/Q37313,Saint-Quentin-sur-Nohain,Point(3.023055555 47.3475),SAINT-QUENTIN-SUR-NOHAIN
http://www.wikidata.org/entity/Q37719,Beaurainville,Point(1.898055555 50.424722222),BEAURAINVILLE
http://www.wikidata.org/entity/Q37723,Gouy,Point(3.254722222 50.001666666),GOUY
http://www.wikidata.org/entity/Q37776,Besançon,Point(6.021388888 47.242222222),BESANçON
http://www.wikidata.org/entity/Q38380,Angers,Point(-0.555555555 47.472777777),ANGERS
http://www.wikidata.org/entity/Q39984,Cannes,Point(7.021388888 43.5525),CANNES
http://www.wikidata.org/entity/Q40104,Ajaccio,Point(8.736388888 41.925555555),AJACCIO
http://www.wikidata.org/entity/Q40618,Saint-Avit,Point(-0.445277777 43.941111111),SAINT-AVIT
http://www.wikidata.org/entity/Q40630,Annequin,Point(2.725 50.507222222),ANNEQUIN
http://www.wikidata.org/entity/Q40875,Saint-Martin-d'Oney,Point(-0.640833333 43.928611111),SAINT-MARTIN-D'ONEY
http://www.wikidata.org/entity/Q40882,Uchacq-et-Parentis,Point(-0.560277777 43.928055555),UCHACQ-ET-PARENTIS
http://www.wikidata.org/entity/Q40886,Garein,Point(-0.651666666 44.046666666),GAREIN
http://www.wikidata.org/entity/Q40891,Lucbardez-et-Bargues,Point(-0.405 43.971388888),LUCBARDEZ-ET-BARGUES
http://www.wikidata.org/entity/Q40898,Nancy,Point(6.183611111 48.692777777),NANCY
http://www.wikidata.org/entity/Q41037,Courtonne-la-Meurdrac,Point(0.319722222 49.125555555),COURTONNE-LA-MEURDRAC
http://www.wikidata.org/entity/Q41038,Ouilly-le-Vicomte,Point(0.223888888 49.181666666),OUILLY-LE-VICOMTE
http://www.wikidata.org/entity/Q41109,Vic-le-Comte,Point(3.246111111 45.643055555),VIC-LE-COMTE
http://www.wikidata.org/entity/Q41111,Saint-Yorre,Point(3.464166666 46.065833333),SAINT-YORRE
http://www.wikidata.org/entity/Q41139,Melun,Point(2.659166666 48.539722222),MELUN
http://www.wikidata.org/entity/Q41185,Caen,Point(-0.370555555 49.182222222),CAEN
http://www.wikidata.org/entity/Q41475,Attilly,Point(3.168611111 49.856666666),ATTILLY
http://www.wikidata.org/entity/Q41604,Amiens,Point(2.297777777 49.891944444),AMIENS
http://www.wikidata.org/entity/Q41706,Saint-Didier,Point(3.621111111 47.349166666),SAINT-DIDIER
http://www.wikidata.org/entity/Q41707,Sainte-Colombe-des-Bois,Point(3.141388888 47.321944444),SAINTE-COLOMBE-DES-BOIS
http://www.wikidata.org/entity/Q41709,Saint-Agnan,Point(4.095 47.318055555),SAINT-AGNAN
http://www.wikidata.org/entity/Q41711,Prémery,Point(3.330833333 47.174444444),PRéMERY
http://www.wikidata.org/entity/Q41714,Saint-Benin-d'Azy,Point(3.392777777 46.999444444),SAINT-BENIN-D'AZY
http://www.wikidata.org/entity/Q41722,Pousseaux,Point(3.527222222 47.513888888),POUSSEAUX
http://www.wikidata.org/entity/Q41724,Saincaize-Meauce,Point(3.0725 46.9275),SAINCAIZE-MEAUCE
http://www.wikidata.org/entity/Q41727,Rix,Point(3.497777777 47.430833333),RIX
http://www.wikidata.org/entity/Q41729,Saint-Aubin-les-Forges,Point(3.201666666 47.140833333),SAINT-AUBIN-LES-FORGES
http://www.wikidata.org/entity/Q41730,Rémilly,Point(3.814722222 46.819166666),RéMILLY
http://www.wikidata.org/entity/Q41733,Rouy,Point(3.533611111 47.025277777),ROUY
http://www.wikidata.org/entity/Q41734,Préporché,Point(3.851388888 46.921944444),PRéPORCHé
http://www.wikidata.org/entity/Q41736,Saint-Amand-en-Puisaye,Point(3.074444444 47.528888888),SAINT-AMAND-EN-PUISAYE
http://www.wikidata.org/entity/Q41739,Raveau,Point(3.076666666 47.186388888),RAVEAU
http://www.wikidata.org/entity/Q41740,Saint-Benin-des-Bois,Point(3.409444444 47.1225),SAINT-BENIN-DES-BOIS
http://www.wikidata.org/entity/Q41742,Sainte-Marie,Point(3.4375 47.117777777),SAINTE-MARIE
http://www.wikidata.org/entity/Q41744,Neuilly,Point(3.502777777 47.239722222),NEUILLY
http://www.wikidata.org/entity/Q41791,Saint-Aubin-des-Chaumes,Point(3.752777777 47.393055555),SAINT-AUBIN-DES-CHAUMES
http://www.wikidata.org/entity/Q41808,Saint-André-en-Morvan,Point(3.8575 47.393611111),SAINT-ANDRé-EN-MORVAN
http://www.wikidata.org/entity/Q41810,Saint-Brisson,Point(4.090833333 47.271111111),SAINT-BRISSON
http://www.wikidata.org/entity/Q41811,Ruages,Point(3.683055555 47.316666666),RUAGES
http://www.wikidata.org/entity/Q41812,Saint-Éloi,Point(3.22 46.980833333),SAINT-ÉLOI
http://www.wikidata.org/entity/Q41813,Neuvy-sur-Loire,Point(2.881944444 47.5225),NEUVY-SUR-LOIRE
http://www.wikidata.org/entity/Q41815,Saint-Andelain,Point(2.960555555 47.308611111),SAINT-ANDELAIN
http://www.wikidata.org/entity/Q41817,Saint-Bonnot,Point(3.314166666 47.243611111),SAINT-BONNOT
http://www.wikidata.org/entity/Q41820,Neuville-lès-Decize,Point(3.315277777 46.770277777),NEUVILLE-LèS-DECIZE
http://www.wikidata.org/entity/Q41876,Reims,Point(4.028611111 49.265277777),REIMS
http://www.wikidata.org/entity/Q41981,Saint-Germain-de-Tallevende-la-Lande-Vaumont,Point(-0.902222222 48.800555555),SAINT-GERMAIN-DE-TALLEVENDE-LA-LANDE-VAUMONT
http://www.wikidata.org/entity/Q42012,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,Point(4.645833333 48.629722222),SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON
http://www.wikidata.org/entity/Q42014,Le Châtelet-sur-Meuse,Point(5.6275 47.982777777),LE CHâTELET-SUR-MEUSE
http://www.wikidata.org/entity/Q42168,Clermont-Ferrand,Point(3.086944444 45.779722222),CLERMONT-FERRAND
http://www.wikidata.org/entity/Q42697,Haut-Mauco,Point(-0.555277777 43.825833333),HAUT-MAUCO
http://www.wikidata.org/entity/Q42716,Saint-Etienne,Point(4.389722222 45.433888888),SAINT-ETIENNE
http://www.wikidata.org/entity/Q42718,Saint-Perdon,Point(-0.591944444 43.868333333),SAINT-PERDON
http://www.wikidata.org/entity/Q42733,Campagne,Point(-0.64 43.864722222),CAMPAGNE
http://www.wikidata.org/entity/Q42807,Nîmes,Point(4.36 43.836944444),NîMES
http://www.wikidata.org/entity/Q42810,Le Havre,Point(0.108055555 49.494166666),LE HAVRE
http://www.wikidata.org/entity/Q43095,Cordebugle,Point(0.379722222 49.111111111),CORDEBUGLE
http://www.wikidata.org/entity/Q43096,Le Pin,Point(0.335277777 49.211388888),LE PIN
http://www.wikidata.org/entity/Q43295,Villeneuve-d'Ascq,Point(3.144166666 50.622777777),VILLENEUVE-D'ASCQ
http://www.wikidata.org/entity/Q43377,Éraville,Point(-0.091944444 45.577222222),ÉRAVILLE
http://www.wikidata.org/entity/Q62980,Allaire,Point(-2.162777777 47.636944444),ALLAIRE
http://www.wikidata.org/entity/Q63006,Arzon,Point(-2.891388888 47.548055555),ARZON
http://www.wikidata.org/entity/Q63013,Bignan,Point(-2.774444444 47.879166666),BIGNAN
http://www.wikidata.org/entity/Q63015,Lit-et-Mixe,Point(-1.257222222 44.0325),LIT-ET-MIXE
http://www.wikidata.org/entity/Q63020,Saint-Michel-Escalus,Point(-1.261111111 43.892777777),SAINT-MICHEL-ESCALUS
http://www.wikidata.org/entity/Q63034,Arzal,Point(-2.376111111 47.516666666),ARZAL
http://www.wikidata.org/entity/Q63073,La Chapelle-aux-Saints,Point(1.713333333 44.981944444),LA CHAPELLE-AUX-SAINTS
http://www.wikidata.org/entity/Q63079,La Chapelle-aux-Brocs,Point(1.626666666 45.146111111),LA CHAPELLE-AUX-BROCS
http://www.wikidata.org/entity/Q63150,Bangor,Point(-3.188611111 47.315),BANGOR
http://www.wikidata.org/entity/Q64118,Le Bellay-en-Vexin,Point(1.886111111 49.151111111),LE BELLAY-EN-VEXIN
http://www.wikidata.org/entity/Q64616,Samoreau,Point(2.754166666 48.425277777),SAMOREAU
http://www.wikidata.org/entity/Q65050,Colombier,Point(6.210555555 47.663888888),COLOMBIER
http://www.wikidata.org/entity/Q65085,Clans,Point(6.039444444 47.6025),CLANS
http://www.wikidata.org/entity/Q68149,Puchevillers,Point(2.410277777 50.055),PUCHEVILLERS
http://www.wikidata.org/entity/Q68162,Proyart,Point(2.707222222 49.886944444),PROYART
http://www.wikidata.org/entity/Q68722,Binges,Point(5.267222222 47.329444444),BINGES
http://www.wikidata.org/entity/Q68723,Cirey-lès-Pontailler,Point(5.295833333 47.308888888),CIREY-LèS-PONTAILLER
http://www.wikidata.org/entity/Q68725,Cléry,Point(5.495 47.288333333),CLéRY
http://www.wikidata.org/entity/Q68727,Drambon,Point(5.361111111 47.336944444),DRAMBON
http://www.wikidata.org/entity/Q68728,Étevaux,Point(5.3175 47.322222222),ÉTEVAUX
http://www.wikidata.org/entity/Q68730,Heuilley-sur-Saône,Point(5.455 47.33),HEUILLEY-SUR-SAôNE
http://www.wikidata.org/entity/Q68732,Lamarche-sur-Saône,Point(5.385277777 47.269444444),LAMARCHE-SUR-SAôNE
http://www.wikidata.org/entity/Q68974,Dommartin,Point(2.391111111 49.800833333),DOMMARTIN
http://www.wikidata.org/entity/Q68977,Conty,Point(2.151666666 49.740555555),CONTY
http://www.wikidata.org/entity/Q68982,Démuin,Point(2.536666666 49.820277777),DéMUIN
http://www.wikidata.org/entity/Q68985,Dreuil-lès-Amiens,Point(2.229444444 49.915277777),DREUIL-LèS-AMIENS
http://www.wikidata.org/entity/Q68989,Marandeuil,Point(5.3475 47.3475),MARANDEUIL
http://www.wikidata.org/entity/Q68991,Maxilly-sur-Saône,Point(5.427777777 47.334166666),MAXILLY-SUR-SAôNE
http://www.wikidata.org/entity/Q68992,Montmançon,Point(5.378611111 47.3525),MONTMANçON
http://www.wikidata.org/entity/Q68993,Perrigny-sur-l'Ognon,Point(5.448055555 47.311111111),PERRIGNY-SUR-L'OGNON
http://www.wikidata.org/entity/Q68995,Pontailler-sur-Saône,Point(5.411666666 47.306388888),PONTAILLER-SUR-SAôNE
http://www.wikidata.org/entity/Q68996,Saint-Léger-Triey,Point(5.364722222 47.315),SAINT-LéGER-TRIEY
http://www.wikidata.org/entity/Q68997,Saint-Sauveur,Point(5.414166666 47.358055555),SAINT-SAUVEUR
http://www.wikidata.org/entity/Q68999,Driencourt,Point(3.01 49.958611111),DRIENCOURT
http://www.wikidata.org/entity/Q69004,Drucat,Point(1.870833333 50.143333333),DRUCAT
http://www.wikidata.org/entity/Q69014,Domvast,Point(1.921388888 50.198888888),DOMVAST
http://www.wikidata.org/entity/Q69021,Dernancourt,Point(2.630833333 49.974166666),DERNANCOURT
http://www.wikidata.org/entity/Q69026,Dominois,Point(1.8525 50.331388888),DOMINOIS
http://www.wikidata.org/entity/Q69031,Eaucourt-sur-Somme,Point(1.885555555 50.064166666),EAUCOURT-SUR-SOMME
http://www.wikidata.org/entity/Q69038,Domesmont,Point(2.147222222 50.121666666),DOMESMONT
http://www.wikidata.org/entity/Q69044,Dury,Point(2.269444444 49.845277777),DURY
http://www.wikidata.org/entity/Q69050,Domart-en-Ponthieu,Point(2.125277777 50.074444444),DOMART-EN-PONTHIEU
http://www.wikidata.org/entity/Q69055,Doullens,Point(2.340277777 50.156666666),DOULLENS
http://www.wikidata.org/entity/Q69063,Dompierre-sur-Authie,Point(1.918055555 50.303333333),DOMPIERRE-SUR-AUTHIE
http://www.wikidata.org/entity/Q69068,Devise,Point(3.004444444 49.8575),DEVISE
http://www.wikidata.org/entity/Q69075,Dromesnil,Point(1.868611111 49.88),DROMESNIL
http://www.wikidata.org/entity/Q69083,Domléger-Longvillers,Point(2.085833333 50.16),DOMLéGER-LONGVILLERS
http://www.wikidata.org/entity/Q69089,Douilly,Point(3.0625 49.793611111),DOUILLY
http://www.wikidata.org/entity/Q69210,Soissons-sur-Nacey,Point(5.456111111 47.258888888),SOISSONS-SUR-NACEY
http://www.wikidata.org/entity/Q69211,Talmay,Point(5.438888888 47.354722222),TALMAY
http://www.wikidata.org/entity/Q69212,Tellecey,Point(5.281111111 47.294166666),TELLECEY
http://www.wikidata.org/entity/Q69213,Vielverge,Point(5.451388888 47.268611111),VIELVERGE
http://www.wikidata.org/entity/Q69284,Guidel,Point(-3.488611111 47.790555555),GUIDEL
http://www.wikidata.org/entity/Q69288,Cournon,Point(-2.105555555 47.746388888),COURNON
http://www.wikidata.org/entity/Q69292,Caden,Point(-2.288055555 47.630833333),CADEN
http://www.wikidata.org/entity/Q69481,Carentoir,Point(-2.134166666 47.816666666),CARENTOIR
http://www.wikidata.org/entity/Q69486,Croixanvec,Point(-2.869166666 48.139444444),CROIXANVEC
http://www.wikidata.org/entity/Q69497,Damgan,Point(-2.577777777 47.519722222),DAMGAN
http://www.wikidata.org/entity/Q69508,Guilliers,Point(-2.405555555 48.0425),GUILLIERS
http://www.wikidata.org/entity/Q69527,Colpo,Point(-2.810277777 47.819166666),COLPO
http://www.wikidata.org/entity/Q69533,Caudan,Point(-3.3425 47.808888888),CAUDAN
http://www.wikidata.org/entity/Q69555,Gestel,Point(-3.444166666 47.803333333),GESTEL
http://www.wikidata.org/entity/Q69560,Guern,Point(-3.091666666 48.030555555),GUERN
http://www.wikidata.org/entity/Q69601,Elven,Point(-2.590555555 47.731388888),ELVEN
http://www.wikidata.org/entity/Q69915,Moustoir-Ac,Point(-2.835277777 47.855555555),MOUSTOIR-AC
http://www.wikidata.org/entity/Q69919,Guénin,Point(-2.980555555 47.906944444),GUéNIN
http://www.wikidata.org/entity/Q69933,Noyal-Muzillac,Point(-2.456944444 47.591666666),NOYAL-MUZILLAC
http://www.wikidata.org/entity/Q69990,Guer,Point(-2.120555555 47.903888888),GUER
http://www.wikidata.org/entity/Q69996,Erdeven,Point(-3.156666666 47.642222222),ERDEVEN
http://www.wikidata.org/entity/Q70013,Doingt,Point(2.965277777 49.922777777),DOINGT
http://www.wikidata.org/entity/Q70018,Naizin,Point(-2.831944444 47.989444444),NAIZIN
http://www.wikidata.org/entity/Q70024,Dompierre-Becquincourt,Point(2.805 49.9075),DOMPIERRE-BECQUINCOURT
http://www.wikidata.org/entity/Q70050,Muzillac,Point(-2.481666666 47.553055555),MUZILLAC
http://www.wikidata.org/entity/Q70055,Doudelainville,Point(1.77 50.001944444),DOUDELAINVILLE
http://www.wikidata.org/entity/Q70074,Domart-sur-la-Luce,Point(2.484444444 49.820277777),DOMART-SUR-LA-LUCE
http://www.wikidata.org/entity/Q70080,Domqueur,Point(2.049166666 50.114444444),DOMQUEUR
http://www.wikidata.org/entity/Q70086,Groix,Point(-3.455 47.638611111),GROIX
http://www.wikidata.org/entity/Q70106,Cottenchy,Point(2.382222222 49.809166666),COTTENCHY
http://www.wikidata.org/entity/Q70152,La Gacilly,Point(-2.131944444 47.765),LA GACILLY
http://www.wikidata.org/entity/Q70176,Meslan,Point(-3.431388888 47.994444444),MESLAN
http://www.wikidata.org/entity/Q70201,Melrand,Point(-3.111666666 47.980277777),MELRAND
http://www.wikidata.org/entity/Q70222,Malestroit,Point(-2.383611111 47.809722222),MALESTROIT
http://www.wikidata.org/entity/Q70239,Marzan,Point(-2.323888888 47.540833333),MARZAN
http://www.wikidata.org/entity/Q70247,Helléan,Point(-2.473888888 47.971111111),HELLéAN
http://www.wikidata.org/entity/Q70256,Les Fougerêts,Point(-2.2125 47.740277777),LES FOUGERêTS
http://www.wikidata.org/entity/Q70278,Crédin,Point(-2.766944444 48.034722222),CRéDIN
http://www.wikidata.org/entity/Q70285,Étel,Point(-3.200833333 47.657777777),ÉTEL
http://www.wikidata.org/entity/Q70291,La Croix-Helléan,Point(-2.500833333 47.956944444),LA CROIX-HELLéAN
http://www.wikidata.org/entity/Q70402,Le Croisty,Point(-3.363888888 48.065277777),LE CROISTY
http://www.wikidata.org/entity/Q70405,Gourhel,Point(-2.360833333 47.9375),GOURHEL
http://www.wikidata.org/entity/Q70412,Nostang,Point(-3.187777777 47.749722222),NOSTANG
http://www.wikidata.org/entity/Q70426,Lantillac,Point(-2.651944444 47.956666666),LANTILLAC
http://www.wikidata.org/entity/Q70446,Lizio,Point(-2.526111111 47.863055555),LIZIO
http://www.wikidata.org/entity/Q70464,Lignol,Point(-3.271111111 48.0375),LIGNOL
http://www.wikidata.org/entity/Q70470,Guiscriff,Point(-3.645277777 48.05),GUISCRIFF
